id,year,value
6352,2050,64354
6686,2050,82268
6926,2050,95756
6836,2050,62253
6436,2050,54749
5555,2050,447715
7269,2050,750409
1773,2050,308200
5943,2050,136100
6298,2050,57230
7771,2050,210967
7001,2050,65584
7043,2050,159784
6280,2050,91807
4548,2050,157093
3510,2050,172091
6190,2050,95088
5963,2050,156784
3128,2050,68880
6262,2050,129303
6226,2050,77471
7510,2050,51341
6671,2050,115478
14853,2050,58167
7744,2050,418825
7438,2050,59581
4035,2050,341983
3010,2050,75494
6484,2050,547108
5774,2050,50460
86,2050,432733
2181,2050,289245
5045,2050,59318
7230,2050,60012
6020,2050,86913
6957,2050,221985
5923,2050,1119421
7534,2050,420829
7808,2050,480266
7347,2050,65415
6851,2050,225288
5679,2050,298833
6115,2050,148673
6866,2050,75551
6806,2050,78276
2102,2050,70985
3764,2050,112514
831,2050,155507
7799,2050,174743
7295,2050,58934
3948,2050,203120
4247,2050,114555
5109,2050,769027
7648,2050,534910
5478,2050,67204
4875,2050,59437
6701,2050,97367
7412,2050,133589
3457,2050,278014
5861,2050,58867
7699,2050,85074
5703,2050,68690
6641,2050,56445
4286,2050,263343
3992,2050,50279
2558,2050,76127
6911,2050,52381
7790,2050,59197
7217,2050,287718
6942,2050,790133
5424,2050,123366
15569,2050,51018
7256,2050,170813
7638,2050,58218
7204,2050,73880
4437,2050,67189
5840,2050,77476
6172,2050,114636
7689,2050,51197
2485,2050,15521567
263,2050,239866
4400,2050,88993
6500,2050,489277
7853,2050,77040
6388,2050,278407
6532,2050,176050
6716,2050,118041
7425,2050,74153
5882,2050,103509
6452,2050,163609
7450,2050,198856
4622,2050,1099703
7057,2050,195798
3351,2050,67608
5655,2050,94119
5200,2050,90693
7618,2050,280752
3857,2050,69045
4768,2050,238964
7486,2050,1282712
7308,2050,63235
7126,2050,61128
7282,2050,50312
7399,2050,84657
13380,2050,71523
2258,2050,111435
2629,2050,80625
6761,2050,94141
12500,2050,50830
7462,2050,952425
3666,2050,128997
7113,2050,401793
7321,2050,101949
2827,2050,277391
7191,2050,57008
14643,2050,53502
5505,2050,421445
7139,2050,65900
1287,2050,209341
2889,2050,410752
6420,2050,68492
423,2050,156570
705,2050,88400
6153,2050,248617
7658,2050,280435
3297,2050,74773
5012,2050,1054772
7545,2050,121361
4121,2050,507963
13753,2050,52860
6987,2050,79490
568,2050,4686636
5630,2050,56578
7099,2050,90542
6468,2050,913668
5397,2050,238928
6596,2050,76822
5903,2050,719450
4910,2050,55270
2950,2050,117950
6972,2050,65370
3069,2050,132903
1495,2050,113674
7474,2050,89556
5170,2050,135497
14850,2050,66195
5530,2050,102265
4840,2050,62636
1393,2050,292309
5451,2050,186279
13372,2050,62044
4205,2050,96852
15530,2050,52057
5796,2050,370478
7071,2050,234578
6564,2050,132091
5230,2050,128098
6208,2050,104448
4804,2050,228469
4659,2050,289475
5287,2050,61844
7386,2050,58602
6370,2050,172681
7498,2050,458531
5259,2050,56772
6821,2050,60227
3563,2050,364557
1684,2050,395230
7373,2050,583511
7015,2050,843107
7753,2050,245798
6058,2050,362587
6656,2050,58038
7717,2050,55633
7817,2050,123007
1179,2050,68155
1065,2050,158696
13111,2050,55007
6516,2050,401664
4078,2050,232600
7835,2050,423432
5727,2050,135239
5982,2050,615392
2763,2050,290632
6077,2050,209104
4362,2050,835502
3716,2050,57635
6548,2050,71595
7762,2050,167226
3615,2050,605825
3811,2050,77722
7152,2050,1086545
4163,2050,70492
6134,2050,145128
4696,2050,58237
5605,2050,279939
7029,2050,70303
7862,2050,102391
5580,2050,51010
5818,2050,63907
2334,2050,294537
2410,2050,68254
7735,2050,116072
3186,2050,116440
7178,2050,61384
7872,2050,117560
4324,2050,128824
6001,2050,70686
7085,2050,77700
949,2050,66154
3404,2050,85148
6731,2050,84099
6404,2050,82739
6096,2050,150952
6746,2050,60747
7578,2050,65730
6776,2050,53058
6316,2050,307083
7826,2050,78103
2023,2050,101367
1944,2050,85608
2696,2050,203169
6039,2050,77679
15119,2050,54518
12946,2050,149546
12160,2050,143666
15104,2050,56690
14439,2050,59636
12964,2050,224442
715,2050,91825
580,2050,2300975
15135,2050,52480
14541,2050,72363
435,2050,235740
12189,2050,284135
13657,2050,77417
280,2050,302893
14559,2050,67211
15166,2050,52972
14535,2050,75901
12916,2050,71302
13776,2050,78360
14424,2050,69322
13716,2050,76499
15214,2050,51550
12180,2050,170245
112,2050,695153
12155,2050,242989
12994,2050,87902
15175,2050,62660
14520,2050,75300
13758,2050,85378
12908,2050,133594
12206,2050,143010
13008,2050,144152
15201,2050,58389
4985,2050,100157
5018,2050,61242
5083,2050,57045
5051,2050,174384
13654,2050,64036
62,2050,239314
2194,2050,126075
2498,2050,94374
2640,2050,127394
12274,2050,83961
3414,2050,1178810
3080,2050,149458
12283,2050,87644
13030,2050,126103
1873,2050,252953
3361,2050,181510
12388,2050,225761
3196,2050,118669
13873,2050,67251
14578,2050,60276
290,2050,152251
1198,2050,87019
3677,2050,107487
14527,2050,59705
2961,2050,9152552
3138,2050,274777
1608,2050,389790
1787,2050,697670
2707,2050,93124
1411,2050,150916
1957,2050,53215
2036,2050,364540
3520,2050,3189731
3625,2050,150803
12939,2050,72202
13167,2050,71971
15300,2050,66849
1698,2050,394998
2773,2050,392830
1304,2050,281384
1086,2050,5784917
2347,2050,65541
2271,2050,528114
13887,2050,58241
1513,2050,2374142
728,2050,2100837
2838,2050,229609
13078,2050,71486
3573,2050,88450
12266,2050,76579
2423,2050,64614
3467,2050,78708
592,2050,186219
2571,2050,64194
3253,2050,97420
123,2050,926478
15108,2050,52040
2115,2050,348307
2900,2050,87507
12933,2050,134781
447,2050,195094
3021,2050,359855
855,2050,307499
3308,2050,184406
972,2050,186611
12228,2050,78123
13879,2050,60267
909,2050,147127
1357,2050,135567
13072,2050,69174
2153,2050,113742
33,2050,5361571
653,2050,133677
1740,2050,94824
13663,2050,115199
13093,2050,79872
14470,2050,53194
1460,2050,364871
1140,2050,116252
14551,2050,55480
15246,2050,50890
510,2050,95395
2074,2050,146213
15154,2050,52223
1650,2050,573129
2604,2050,107363
2231,2050,284521
13849,2050,60000
2307,2050,97790
13001,2050,71682
14595,2050,54061
1557,2050,281625
205,2050,922406
15254,2050,54471
12970,2050,69220
2458,2050,115996
14482,2050,89369
13089,2050,72941
12158,2050,92773
12258,2050,76010
12324,2050,82598
15292,2050,50412
12919,2050,139245
1995,2050,147988
1025,2050,461809
15327,2050,60642
13763,2050,62108
1913,2050,94824
2533,2050,346410
364,2050,865546
786,2050,261567
1829,2050,1568939
2383,2050,133592
15102,2050,51476
1251,2050,380781
556,2050,1028781
696,2050,59444
1282,2050,118785
1174,2050,58895
1388,2050,54263
1489,2050,179080
1061,2050,70626
255,2050,237492
945,2050,53254
89,2050,64988
412,2050,52717
826,2050,57338
1027,2050,460506
14514,2050,53076
41,2050,2650410
1358,2050,76108
12952,2050,72957
370,2050,146078
1142,2050,310653
1252,2050,178124
12935,2050,68727
911,2050,113449
212,2050,172493
789,2050,255195
656,2050,104542
514,2050,143498
13738,2050,60732
13757,2050,58846
12202,2050,71795
329,2050,914537
165,2050,5125633
691,2050,55639
80,2050,270737
944,2050,211530
406,2050,50912
824,2050,74356
249,2050,50952
550,2050,58635
73,2050,240563
244,2050,79897
175,2050,186069
12413,2050,79179
3081,2050,151666
302,2050,93838
13939,2050,83870
3956,2050,115293
1877,2050,560586
3252,2050,444889
2197,2050,240081
457,2050,195088
3022,2050,641737
2573,2050,349503
15195,2050,52329
14678,2050,65865
1204,2050,685270
4042,2050,308551
977,2050,72882
3360,2050,228071
3726,2050,97577
3139,2050,768795
13204,2050,65140
13175,2050,61917
13847,2050,75460
2500,2050,301205
13099,2050,91458
15355,2050,53417
2274,2050,177167
14686,2050,63851
13031,2050,60716
3820,2050,85177
14655,2050,68266
14721,2050,54178
15101,2050,50917
133,2050,126580
1517,2050,90183
3572,2050,151571
3626,2050,217770
3676,2050,184842
13196,2050,62253
3866,2050,230822
12163,2050,66785
3999,2050,134525
1791,2050,119194
14509,2050,67548
12330,2050,103429
3519,2050,290216
14663,2050,62073
13788,2050,62925
3911,2050,84658
1960,2050,2505080
2118,2050,122847
3466,2050,182722
1092,2050,168360
2642,2050,136478
13973,2050,56237
15267,2050,52669
1310,2050,179102
3307,2050,559739
860,2050,678284
13070,2050,111905
3773,2050,149258
13796,2050,74815
734,2050,92753
3413,2050,116198
2775,2050,587941
12247,2050,67571
2901,2050,124696
3197,2050,7194603
14618,2050,59597
4085,2050,128208
2425,2050,284772
15370,2050,52291
600,2050,92294
2039,2050,158281
2709,2050,180685
2839,2050,156320
13145,2050,102062
2350,2050,105347
1612,2050,131455
15301,2050,56917
1415,2050,74652
1702,2050,160931
2962,2050,659571
12387,2050,128848
14042,2050,87344
4396,2050,142559
697,2050,143389
3454,2050,62214
12465,2050,62281
2556,2050,678064
558,2050,140950
4119,2050,59895
5106,2050,143971
2694,2050,323582
4470,2050,103499
3946,2050,74990
413,2050,6127476
4359,2050,354959
4544,2050,699257
3762,2050,142935
3990,2050,195236
1587,2050,62974
15366,2050,50853
4161,2050,281810
825,2050,83031
5227,2050,3157978
14040,2050,79529
5008,2050,347770
4655,2050,84433
5422,2050,56959
3809,2050,307425
5137,2050,126206
3714,2050,1008731
4975,2050,56870
2099,2050,57491
4076,2050,228152
1767,2050,184744
2020,2050,657010
12987,2050,75429
13003,2050,75874
12153,2050,90594
12524,2050,63516
5395,2050,138086
3664,2050,8916021
5503,2050,144882
5368,2050,391436
1941,2050,111108
3126,2050,59164
3348,2050,82030
15253,2050,50438
2254,2050,401676
4203,2050,1691727
3239,2050,124662
2887,2050,75603
4692,2050,264951
1858,2050,125183
13227,2050,66433
3855,2050,290316
15375,2050,51215
15420,2050,64436
12958,2050,87305
5074,2050,275150
2407,2050,67397
946,2050,83354
5197,2050,70630
4507,2050,775790
259,2050,153829
5476,2050,69500
4033,2050,142695
13876,2050,63012
4940,2050,267040
14758,2050,126442
3613,2050,96521
3184,2050,161239
3507,2050,112874
2330,2050,163721
5167,2050,104533
1678,2050,61604
3401,2050,306205
1281,2050,448328
1493,2050,116128
13971,2050,55593
4581,2050,180913
5285,2050,94072
5041,2050,458724
4244,2050,2329108
12452,2050,128532
3067,2050,242763
2948,2050,275860
15171,2050,50437
4321,2050,131146
3294,2050,303959
4764,2050,127434
2761,2050,166464
12904,2050,74854
2627,2050,54070
13981,2050,60619
4871,2050,106532
2483,2050,172789
5449,2050,82717
3008,2050,156704
13986,2050,81701
1060,2050,390177
4618,2050,103785
5313,2050,52319
1173,2050,179325
13152,2050,66637
4433,2050,1651801
12329,2050,121274
15321,2050,52544
5341,2050,58734
92,2050,89523
5257,2050,58970
2825,2050,95476
3901,2050,64090
3560,2050,383636
4283,2050,136191
4800,2050,218823
13825,2050,55170
1387,2050,182135
15432,2050,54716
4836,2050,287534
4728,2050,179233
13267,2050,73454
4906,2050,98703
1950,2050,56764
13029,2050,188942
108,2050,54552
2415,2050,102169
1189,2050,194776
2188,2050,135992
12256,2050,130122
276,2050,64312
15232,2050,53369
2029,2050,158954
1867,2050,335663
14561,2050,58013
1076,2050,613694
1296,2050,205401
2340,2050,404671
1691,2050,200503
14455,2050,57258
12190,2050,54408
1505,2050,112577
13085,2050,52968
960,2050,118829
13696,2050,56313
15136,2050,57913
2265,2050,101094
2564,2050,348912
2491,2050,116470
1403,2050,940035
13005,2050,83860
1600,2050,144301
2109,2050,666112
713,2050,109770
13755,2050,67992
1780,2050,734449
431,2050,132236
576,2050,156642
842,2050,399008
1146,2050,239241
4232,2050,134629
3889,2050,185730
4611,2050,53973
2462,2050,117887
4537,2050,391844
4107,2050,140034
3843,2050,51992
2311,2050,61525
1561,2050,94873
5068,2050,4117282
4648,2050,52929
4021,2050,661007
3701,2050,156656
4350,2050,110075
5002,2050,83061
4685,2050,157657
2741,2050,79870
3387,2050,52123
3334,2050,75782
511,2050,62965
1654,2050,119418
2931,2050,227137
4191,2050,204261
2235,2050,80991
1744,2050,55703
4426,2050,67639
4463,2050,144165
1255,2050,55114
3050,2050,85121
13963,2050,72524
2674,2050,228039
5221,2050,136407
3546,2050,333091
5131,2050,102309
3934,2050,75866
1464,2050,117117
4829,2050,67856
4864,2050,61995
3493,2050,82652
1999,2050,169996
654,2050,372353
2806,2050,131735
4721,2050,142203
4149,2050,141481
36,2050,55393
3440,2050,5588668
2078,2050,134244
4934,2050,78541
2870,2050,148457
5161,2050,208707
3978,2050,74325
4312,2050,335172
3224,2050,492100
1362,2050,80214
2387,2050,191609
3279,2050,62710
5191,2050,565669
4273,2050,253602
4757,2050,97372
3750,2050,86314
2536,2050,161407
1917,2050,74712
4969,2050,57158
5100,2050,222536
366,2050,329595
3599,2050,153153
2157,2050,642550
2991,2050,59127
4793,2050,153520
787,2050,67267
5035,2050,271973
3796,2050,160846
3167,2050,106639
4500,2050,64422
3650,2050,71651
4574,2050,1375750
3109,2050,323534
915,2050,256829
4899,2050,68728
4064,2050,215917
4388,2050,519783
2509,2050,108871
749,2050,110512
991,2050,57587
13709,2050,58350
2048,2050,81744
2283,2050,161907
2206,2050,85929
1802,2050,60322
874,2050,404907
1623,2050,76597
154,2050,157266
2434,2050,167313
1530,2050,880569
1106,2050,91229
1713,2050,122666
1429,2050,324577
1324,2050,66834
318,2050,64144
1218,2050,95352
2359,2050,66534
615,2050,5816080
1887,2050,63737
1969,2050,92524
2127,2050,62353
471,2050,123546
1402,2050,1635603
15122,2050,64183
1297,2050,80457
284,2050,572843
438,2050,1562916
962,2050,561606
846,2050,97664
1190,2050,96142
1599,2050,86274
117,2050,1077347
719,2050,105242
1077,2050,307712
12924,2050,64161
13717,2050,72130
584,2050,133873
1504,2050,97446
13241,2050,83435
3456,2050,119736
4207,2050,137804
3350,2050,166700
15412,2050,52138
3296,2050,168935
3859,2050,130770
2333,2050,138510
3241,2050,839475
5110,2050,296890
3509,2050,289695
14825,2050,57637
3562,2050,96463
13998,2050,72581
4586,2050,141117
14720,2050,70106
14048,2050,91956
14716,2050,60911
4841,2050,187678
15452,2050,50460
14768,2050,83185
13181,2050,73223
2557,2050,193182
4733,2050,256110
14759,2050,57679
3813,2050,92140
15360,2050,57621
4401,2050,116575
5046,2050,118543
4123,2050,152542
4248,2050,84410
2826,2050,906071
12415,2050,70373
4325,2050,9444354
5260,2050,396058
4037,2050,805516
13224,2050,136767
13250,2050,60938
14807,2050,60719
14707,2050,61940
5398,2050,141760
5171,2050,80863
14788,2050,71207
4911,2050,443996
4512,2050,144789
3717,2050,87072
15401,2050,50362
14029,2050,74925
5078,2050,150792
14575,2050,65895
2762,2050,918395
2628,2050,134527
5316,2050,367754
3905,2050,175987
3994,2050,175833
953,2050,90750
13858,2050,91781
1943,2050,326895
4438,2050,203634
102,2050,388247
5201,2050,94072
1068,2050,243414
12501,2050,68023
3765,2050,288970
5141,2050,130387
14740,2050,71027
707,2050,184824
15497,2050,53584
2695,2050,201165
4363,2050,201763
3616,2050,154460
4623,2050,144825
13900,2050,65923
5425,2050,95326
5371,2050,269009
4549,2050,138737
5704,2050,247347
13255,2050,158969
1497,2050,107396
4080,2050,144418
4475,2050,224059
5556,2050,183711
3950,2050,110329
14725,2050,52207
14729,2050,80230
13953,2050,162929
5752,2050,262266
1860,2050,600934
5531,2050,593762
1772,2050,1015113
5344,2050,159597
3127,2050,202979
270,2050,162907
3185,2050,172004
15380,2050,53177
4660,2050,539255
12347,2050,92382
1591,2050,109449
2022,2050,298794
14627,2050,58010
13135,2050,149904
5506,2050,196675
13656,2050,63206
12534,2050,74014
2888,2050,329709
3667,2050,165652
3068,2050,100655
425,2050,81273
5288,2050,229036
2409,2050,1313731
5656,2050,727173
4697,2050,326159
1181,2050,100901
1683,2050,219259
5452,2050,127281
15414,2050,52567
14534,2050,68780
12491,2050,67404
836,2050,485285
5680,2050,259954
14694,2050,56504
4980,2050,216883
12905,2050,71498
2949,2050,227131
4805,2050,446786
2484,2050,162384
14813,2050,53525
2180,2050,95364
4769,2050,114429
5013,2050,123465
5581,2050,309098
15231,2050,51052
14665,2050,92868
14069,2050,62935
4287,2050,89913
5479,2050,1256424
5631,2050,152357
14547,2050,56560
5728,2050,313061
13304,2050,76942
13301,2050,83217
2101,2050,284251
15192,2050,52692
12315,2050,110454
1288,2050,97822
13236,2050,102534
570,2050,250588
14436,2050,61176
13164,2050,101221
3009,2050,130633
2257,2050,296244
3403,2050,125393
4165,2050,235216
14043,2050,62687
4876,2050,565287
12504,2050,70167
14642,2050,55637
5606,2050,210001
1394,2050,172580
14779,2050,59808
4945,2050,310673
5231,2050,123100
29,2050,292259
235,2050,52046
1762,2050,58208
1380,2050,57721
66,2050,625359
1851,2050,172586
394,2050,114981
812,2050,64096
1051,2050,85485
681,2050,100662
540,2050,342930
1166,2050,85020
1672,2050,1708990
1579,2050,78371
12250,2050,67815
1934,2050,63486
13774,2050,51423
1482,2050,152131
1274,2050,113038
935,2050,101875
1376,2050,59772
1046,2050,343914
930,2050,216188
808,2050,76250
676,2050,70982
60,2050,452921
231,2050,307889
1575,2050,153738
1847,2050,96641
536,2050,84566
390,2050,58670
1270,2050,73513
13773,2050,52273
1930,2050,78563
1161,2050,75595
1478,2050,70429
1758,2050,106857
13014,2050,52406
1668,2050,744913
12252,2050,62204
3244,2050,113779
849,2050,79971
1865,2050,144168
3130,2050,118257
3299,2050,85665
12411,2050,162376
2027,2050,66615
2632,2050,151144
15305,2050,50586
3072,2050,312089
14700,2050,53102
2262,2050,87352
2892,2050,130943
1948,2050,110812
965,2050,118262
1601,2050,4318836
12391,2050,61738
12348,2050,72798
13128,2050,66632
12209,2050,74430
2489,2050,126802
12308,2050,68762
2699,2050,210880
13954,2050,79968
12397,2050,72683
442,2050,131671
13743,2050,54205
14650,2050,54303
13098,2050,63579
2185,2050,245243
13144,2050,65631
3013,2050,413917
1404,2050,6336460
14692,2050,52550
1193,2050,102414
1690,2050,538648
2338,2050,195452
2106,2050,1227493
1299,2050,71821
722,2050,165687
15250,2050,50065
13115,2050,62254
287,2050,159053
13043,2050,70244
13905,2050,55119
12174,2050,73877
12973,2050,62525
12238,2050,60416
2830,2050,103619
119,2050,778552
1080,2050,131925
2766,2050,266777
12193,2050,63930
2414,2050,92555
1506,2050,119368
12376,2050,62468
3188,2050,361955
13010,2050,68670
2953,2050,305953
14447,2050,56656
2562,2050,86343
12181,2050,61197
13794,2050,55748
13866,2050,57263
13188,2050,75715
1779,2050,94706
13112,2050,60742
587,2050,190191
15350,2050,54397
13882,2050,64232
12263,2050,72277
1708,2050,116292
1965,2050,198770
1797,2050,302026
2279,2050,87736
1212,2050,2096534
14544,2050,97295
2430,2050,116940
13063,2050,69403
1100,2050,262002
465,2050,91867
985,2050,341328
12317,2050,160052
15216,2050,54015
2355,2050,91353
2044,2050,137827
15245,2050,51420
1318,2050,85541
14588,2050,55250
868,2050,271251
13056,2050,63992
2505,2050,292400
2577,2050,106981
13107,2050,82306
12182,2050,69519
147,2050,86707
743,2050,113641
1423,2050,153488
609,2050,144788
12998,2050,88905
15093,2050,52152
12301,2050,64438
12934,2050,114165
1524,2050,259379
2202,2050,131068
1882,2050,104244
1618,2050,138439
2123,2050,251137
12164,2050,190542
312,2050,101004
13915,2050,55403
2209,2050,189063
12342,2050,63922
3964,2050,61893
2971,2050,93581
160,2050,574130
324,2050,103755
2848,2050,356073
1973,2050,52008
3528,2050,379192
3874,2050,52873
619,2050,67559
1110,2050,94459
3685,2050,230439
3581,2050,74015
2286,2050,20462207
13118,2050,75241
475,2050,163990
2362,2050,469212
3261,2050,96407
4135,2050,57489
14550,2050,54689
2052,2050,313228
4093,2050,51175
3475,2050,166338
1626,2050,84773
2910,2050,141500
1432,2050,66049
3828,2050,75002
3031,2050,283102
15279,2050,51189
3205,2050,63573
2131,2050,105197
995,2050,161197
2583,2050,293124
1533,2050,363046
3148,2050,89708
1221,2050,118542
1805,2050,95982
3369,2050,117223
4007,2050,59913
4221,2050,59563
4050,2050,54551
12277,2050,79763
2718,2050,138125
3090,2050,169375
3634,2050,199315
1890,2050,156529
2437,2050,100789
3734,2050,186843
1716,2050,88462
1327,2050,92410
2651,2050,180639
2784,2050,67411
4179,2050,162207
3422,2050,105721
878,2050,88310
3919,2050,105498
172,2050,417966
1568,2050,165385
12279,2050,104818
1661,2050,200174
15252,2050,60710
1369,2050,170969
13046,2050,97186
923,2050,352840
14430,2050,60188
13786,2050,60229
12178,2050,91503
669,2050,334985
52,2050,121905
223,2050,373538
13684,2050,64736
13027,2050,120343
14479,2050,59071
1263,2050,299118
14566,2050,60732
528,2050,257682
15145,2050,55474
801,2050,3268292
382,2050,110295
14515,2050,60339
13739,2050,70243
1154,2050,189085
1039,2050,284308
14465,2050,54871
1840,2050,146916
1751,2050,95716
12172,2050,103376
1471,2050,169051
1924,2050,135326
13797,2050,80409
360,2050,107252
26,2050,446675
199,2050,91332
65,2050,58634
14570,2050,52727
1049,2050,186931
679,2050,78674
1163,2050,60551
1480,2050,130137
1670,2050,170561
538,2050,135657
1760,2050,241058
2247,2050,52637
234,2050,66639
1577,2050,82100
393,2050,88290
2474,2050,56412
2399,2050,183395
1932,2050,66578
13824,2050,65532
933,2050,77945
2012,2050,83005
2323,2050,94903
1272,2050,64455
2170,2050,624735
811,2050,60290
1849,2050,548224
2091,2050,65417
1378,2050,2569932
738,2050,111143
1095,2050,1758326
306,2050,120233
1315,2050,80864
14433,2050,51897
863,2050,301258
459,2050,83625
15151,2050,50924
15184,2050,51509
604,2050,74908
13756,2050,52741
1209,2050,312213
12211,2050,56001
1420,2050,293532
139,2050,81922
980,2050,158656
5750,2050,614670
6387,2050,256863
4243,2050,190406
6152,2050,66286
2332,2050,123991
5286,2050,154396
4118,2050,55926
6403,2050,91503
6531,2050,75576
571,2050,68780
4656,2050,73148
6595,2050,125829
5075,2050,130904
3238,2050,70274
5554,2050,86473
4941,2050,3975184
4508,2050,1298004
2823,2050,115480
2692,2050,272150
6835,2050,151640
5504,2050,94997
2100,2050,357409
1859,2050,149442
4619,2050,97979
6730,2050,461507
4872,2050,100612
954,2050,63890
3808,2050,92755
6640,2050,118872
6369,2050,82232
6670,2050,74697
2408,2050,67019
4471,2050,156129
3945,2050,69362
4282,2050,73876
3124,2050,2483378
6297,2050,67270
5860,2050,91449
6865,2050,133382
3663,2050,573045
4545,2050,56077
1942,2050,53328
6625,2050,669474
6955,2050,120146
6057,2050,63715
4320,2050,211836
6114,2050,68776
103,2050,168019
15127,2050,53612
6483,2050,413220
6243,2050,131899
4976,2050,68878
5795,2050,54152
6910,2050,142235
5477,2050,51980
5342,2050,79608
6579,2050,98554
6467,2050,95267
6655,2050,165187
14009,2050,54856
4160,2050,870506
5981,2050,73393
3854,2050,108344
6315,2050,1674938
3293,2050,69491
6261,2050,117868
5009,2050,96516
3612,2050,231662
14486,2050,51021
6970,2050,89729
6095,2050,589320
4202,2050,86623
4397,2050,249442
2626,2050,16303309
1069,2050,2680170
6940,2050,101241
5942,2050,131616
6189,2050,595130
4729,2050,218508
2555,2050,68472
4358,2050,190762
4075,2050,116749
5229,2050,132139
3900,2050,99203
13934,2050,53893
6820,2050,79865
5138,2050,119941
5654,2050,892225
5579,2050,166381
5199,2050,162985
6279,2050,103949
3559,2050,809921
5107,2050,960002
5839,2050,77810
6499,2050,55851
1592,2050,68495
6435,2050,93612
3989,2050,261351
427,2050,64732
6133,2050,106883
5258,2050,155219
6685,2050,117150
708,2050,101017
6351,2050,534207
4693,2050,158178
1496,2050,415099
6700,2050,81205
3347,2050,74246
1182,2050,67572
5529,2050,788174
6775,2050,80492
2946,2050,58890
3065,2050,82679
4801,2050,182400
2759,2050,89625
3400,2050,73610
6745,2050,129172
3182,2050,132031
5423,2050,95166
6333,2050,143715
5450,2050,102248
6760,2050,113075
6171,2050,148105
12384,2050,55123
6000,2050,303731
6850,2050,115177
6076,2050,101534
14772,2050,51928
4765,2050,91489
6225,2050,93637
6563,2050,117632
4032,2050,404455
3006,2050,125548
6019,2050,145280
5604,2050,522602
5042,2050,194040
5726,2050,54887
6880,2050,83418
6790,2050,163271
2021,2050,81477
6895,2050,163562
6715,2050,55912
4837,2050,1294247
5962,2050,320925
6547,2050,186095
1682,2050,109477
5922,2050,68382
6451,2050,100170
2179,2050,88391
5629,2050,238149
6805,2050,63566
3713,2050,75502
837,2050,177286
5678,2050,66549
2482,2050,56250
5817,2050,120273
1771,2050,59682
6419,2050,281568
2256,2050,150387
6207,2050,58411
3761,2050,201456
6925,2050,594505
6610,2050,133136
3453,2050,199115
4907,2050,83385
5702,2050,138161
5881,2050,147619
6985,2050,105865
4434,2050,242391
271,2050,155333
5168,2050,97089
5773,2050,79644
4582,2050,62087
1395,2050,385209
1289,2050,133927
5314,2050,204395
2885,2050,95558
5902,2050,71143
3506,2050,240510
6038,2050,409861
6515,2050,767503
1598,2050,90509
843,2050,409439
12281,2050,96126
13890,2050,115311
14641,2050,251747
12320,2050,93736
13906,2050,149009
2633,2050,930994
14667,2050,125223
2700,2050,563608
15340,2050,87691
12356,2050,346289
12931,2050,121711
15322,2050,50427
2492,2050,234982
15121,2050,110212
15307,2050,64715
13124,2050,249382
115,2050,233991
13028,2050,72093
581,2050,157637
1778,2050,318064
1187,2050,240694
2339,2050,270711
2263,2050,490966
281,2050,101351
14473,2050,68174
14599,2050,120633
15332,2050,219518
1866,2050,7893623
14612,2050,60985
15090,2050,53557
14660,2050,76505
436,2050,151726
13679,2050,153318
14605,2050,78656
14560,2050,70002
15249,2050,52345
12143,2050,139022
12289,2050,81152
959,2050,146893
15351,2050,53159
2028,2050,256959
2107,2050,97078
1949,2050,110928
14625,2050,100074
1503,2050,358936
1401,2050,177180
2565,2050,1276059
716,2050,370881
14446,2050,66366
1689,2050,160327
12361,2050,89705
1294,2050,199117
13754,2050,66884
2186,2050,140375
12207,2050,79955
14542,2050,80071
13868,2050,135685
15331,2050,57773
13740,2050,60723
13886,2050,96282
2416,2050,172485
12340,2050,156306
13778,2050,59354
13830,2050,80332
1074,2050,273096
4909,2050,128779
4510,2050,53177
4436,2050,63340
2019,2050,68604
2255,2050,180223
4874,2050,62464
2331,2050,116305
2947,2050,221933
2406,2050,230484
1679,2050,222907
947,2050,66002
2760,2050,61440
3763,2050,706711
4547,2050,576126
419,2050,83746
4584,2050,104147
1284,2050,226922
1769,2050,85647
3614,2050,173854
4473,2050,71747
3991,2050,1171679
4803,2050,70532
3402,2050,234400
1857,2050,228261
3902,2050,54245
3066,2050,63925
1062,2050,64400
4361,2050,82004
3295,2050,114956
3125,2050,183724
3455,2050,426373
2178,2050,2490995
4204,2050,53998
4943,2050,293488
1176,2050,196784
700,2050,605068
4695,2050,52001
4621,2050,140399
4658,2050,332452
265,2050,69900
3183,2050,384823
3715,2050,94834
2554,2050,54371
3856,2050,55452
563,2050,63802
2693,2050,825837
3240,2050,72350
4120,2050,66776
4162,2050,85608
3561,2050,215177
1588,2050,211854
3810,2050,199157
3007,2050,56657
4731,2050,73187
4034,2050,257497
4323,2050,77963
829,2050,72795
3508,2050,166948
1491,2050,186388
2481,2050,69718
97,2050,121223
2098,2050,348576
4077,2050,58833
3665,2050,81052
3947,2050,494598
1940,2050,213758
3349,2050,52914
309,2050,1435331
1314,2050,122452
1419,2050,1201924
1519,2050,109605
740,2050,235139
15170,2050,51278
143,2050,110683
1097,2050,266807
13006,2050,70369
606,2050,177449
12224,2050,80816
865,2050,6851740
1704,2050,162310
982,2050,92897
1793,2050,84610
462,2050,149819
1615,2050,97374
15196,2050,51702
14405,2050,57883
1208,2050,510221
14458,2050,56589
4150,2050,194337
6463,2050,93213
5648,2050,77627
525,2050,53389
14738,2050,52247
379,2050,69426
4933,2050,119152
1919,2050,52047
6329,2050,130580
