iso3c,date,gdp_growth
GMB,1970,3.18
GMB,1969,-0.41
GMB,1968,6.55
GMB,1967,-2.71
GEO,2024,10.15
GEO,2023,7.75
GEO,2022,10.84
GEO,2021,11.07
GEO,2020,-6.35
GEO,2019,5.56
GEO,2018,6.1
GEO,2017,5.15
GEO,2016,3.39
GEO,2015,3.19
GEO,2014,4.04
GEO,2013,5.45
GEO,2012,7.37
GEO,2011,8.8
GEO,2010,7.02
GEO,2009,-2.79
GEO,2008,2.73
GEO,2007,13.16
GEO,2006,10.05
GEO,2005,10.29
GEO,2004,6.45
GEO,2003,11.81
GEO,2002,6.42
GEO,2001,6.45
GEO,2000,3.84
GEO,1999,5.01
GEO,1998,5.68
GEO,1997,14.12
GEO,1996,15.31
GEO,1995,6.53
GEO,1994,-9.01
GEO,1993,-29.84
GEO,1992,-45.32
GEO,1991,-21.65
GEO,1990,-14.77
GEO,1989,-7.44
GEO,1988,4.52
GEO,1987,0.45
GEO,1986,-8.99
GEO,1985,4.03
GEO,1984,4.53
GEO,1983,3.39
GEO,1982,1.14
GEO,1981,4.41
GEO,1980,3.7
GEO,1979,6.58
GEO,1978,6.8
GEO,1977,6.17
GEO,1976,5.34
GEO,1975,6.59
GEO,1974,7.87
GEO,1973,5.55
GEO,1972,1.8
GEO,1971,1.41
GEO,1970,10.98
GEO,1969,3.8
GEO,1968,3.51
GEO,1967,5.22
GEO,1966,6.31
GEO,1965,9.11
GEO,1964,3.95
GEO,1963,2.68
GEO,1962,3.53
GEO,1961,3.22
DEU,2024,-0.77
DEU,2023,-1
DEU,2022,1.83
DEU,2021,3.87
DEU,2020,-4.21
DEU,2019,0.75
DEU,2018,0.83
DEU,2017,2.41
DEU,2016,1.4
DEU,2015,0.79
DEU,2014,1.76
DEU,2013,0.12
DEU,2012,0.28
DEU,2011,5.7
DEU,2010,4.29
DEU,2009,-5.3
DEU,2008,1.08
DEU,2007,3.03
DEU,2006,3.98
DEU,2005,0.94
DEU,2004,1.18
DEU,2003,-0.58
DEU,2002,-0.4
DEU,2001,1.47
DEU,2000,2.74
DEU,1999,2.06
DEU,1998,2.08
DEU,1997,1.71
DEU,1996,0.75
DEU,1995,1.21
DEU,1994,2.24
DEU,1993,-1.62
DEU,1992,1.24
DEU,1991,4.35
DEU,1990,4.35
DEU,1989,3.1
DEU,1988,3.3
DEU,1987,1.25
DEU,1986,2.24
DEU,1985,2.56
DEU,1984,3.18
DEU,1983,1.84
DEU,1982,-0.3
DEU,1981,0.38
DEU,1980,1.2
DEU,1979,4.1
DEU,1978,3.1
DEU,1977,3.58
DEU,1976,5.4
DEU,1975,-0.5
DEU,1974,0.85
DEU,1973,4.45
DEU,1972,3.8
DEU,1971,2.94
DEU,1970,4.75
DEU,1969,6.57
DEU,1968,5.2
DEU,1967,-0.78
DEU,1966,1.96
DEU,1965,4.35
DEU,1964,5.78
DEU,1963,1.79
DEU,1962,3.71
DEU,1961,3.5
GHA,2024,3.63
GHA,2023,1.19
GHA,2022,1.83
GHA,2021,3.04
GHA,2020,-1.47
GHA,2019,4.39
GHA,2018,4.02
GHA,2017,5.78
GHA,2016,1.05
GHA,2015,-0.21
GHA,2014,0.45
GHA,2013,4.76
GHA,2012,6.68
GHA,2011,11.34
GHA,2010,5.31
GHA,2009,2.26
GHA,2008,6.41
GHA,2007,1.69
GHA,2006,3.67
GHA,2005,3.16
GHA,2004,2.84
GHA,2003,2.4
GHA,2002,1.67
GHA,2001,1.27
GHA,2000,1.13
GHA,1999,1.88
GHA,1998,2.18
GHA,1997,1.75
GHA,1996,2.19
GHA,1995,1.68
GHA,1994,0.85
GHA,1993,2.29
GHA,1992,1.33
GHA,1991,2.66
GHA,1990,0.73
GHA,1989,2.49
GHA,1988,3.12
GHA,1987,2.42
GHA,1986,2.91
GHA,1985,2.86
GHA,1984,5.88
GHA,1983,-7.39
GHA,1982,-9.59
GHA,1981,-6.18
GHA,1980,-2.42
GHA,1979,-5.45
GHA,1978,5.23
GHA,1977,-0.7
GHA,1976,-6.27
GHA,1975,-14.93
GHA,1974,3.8
GHA,1973,-0.04
GHA,1972,-5.19
GHA,1971,2.34
GHA,1970,6.83
GHA,1969,3.39
GHA,1968,-2.04
GHA,1967,0.62
GHA,1966,-6.53
GHA,1965,-1.03
GHA,1964,-0.19
GHA,1963,1.94
GHA,1962,1.63
GHA,1961,0.52
GRC,2024,2.11
GRC,2023,2.43
GRC,2022,6.86
GRC,2021,9.98
GRC,2020,-9
GRC,2019,2.38
GRC,2018,2.27
GRC,2017,1.67
GRC,2016,0.38
GRC,2015,0.43
GRC,2014,1.47
GRC,2013,-1.56
GRC,2012,-7.83
GRC,2011,-9.74
GRC,2010,-5.82
GRC,2009,-4.37
GRC,2008,-0.21
GRC,2007,3.24
GRC,2006,6.12
GRC,2005,0.89
GRC,2004,5.12
GRC,2003,5.54
GRC,2002,4.3
GRC,2001,4.11
GRC,2000,3.71
GRC,1999,2.27
GRC,1998,2.87
GRC,1997,3.09
GRC,1996,0.94
GRC,1995,1.62
GRC,1994,1.49
GRC,1993,-2.18
GRC,1992,-0.07
GRC,1991,1.87
GRC,1990,-1.05
GRC,1989,3.26
GRC,1988,3.91
GRC,1987,-2.59
GRC,1986,0.19
GRC,1985,2.11
GRC,1984,1.5
GRC,1983,-1.65
GRC,1982,-1.74
GRC,1981,-2.43
GRC,1980,-0.31
GRC,1979,2
GRC,1978,5.87
GRC,1977,1.61
GRC,1976,5.21
GRC,1975,5.37
GRC,1974,-6.78
GRC,1973,7.6
GRC,1972,9.45
GRC,1971,7.37
GRC,1970,8.68
GRC,1969,11.16
GRC,1968,6.51
GRC,1967,4.81
GRC,1966,5.71
GRC,1965,10.25
GRC,1964,9.01
GRC,1963,11.43
GRC,1962,-0.23
GRC,1961,12.31
GRL,2023,0.5
GRL,2022,1.99
GRL,2021,1.12
GRL,2020,0
GRL,2019,2.46
GRL,2018,0.89
GRL,2017,0.08
GRL,2016,4.55
GRL,2015,-2.21
GRL,2014,5.09
GRL,2013,-0.73
GRL,2012,1.54
GRL,2011,-1.12
GRL,2010,1.36
GRL,2009,0.87
GRL,2008,6.59
GRL,2007,2.75
GRL,2006,5.85
GRL,2005,4.92
GRL,2004,6.63
GRL,2003,4.14
GRL,2002,-1.35
GRL,2001,0.92
GRL,2000,6.94
GRL,1999,1.38
GRL,1998,7.57
GRL,1997,1.29
GRL,1996,1.35
GRL,1995,3.17
GRL,1994,5.35
GRL,1993,-4.86
GRL,1992,-4.77
GRL,1991,0.07
GRL,1990,-12.2
GRL,1989,5.7
GRL,1988,4.25
GRL,1987,4.35
GRL,1986,6.5
GRL,1985,2.68
GRL,1984,-6.26
GRL,1983,2.27
GRL,1982,-5.35
GRL,1981,-0.91
GRL,1980,7.38
GRL,1979,4.01
GRL,1978,6.45
GRL,1977,9.48
GRL,1976,5.75
GRL,1975,0.44
GRL,1974,4.64
GRL,1973,5.28
GRL,1972,3.76
GRL,1971,11.14
GRD,2024,3.85
GRD,2023,4.38
GRD,2022,7.1
GRD,2021,4.39
GRD,2020,-14.02
GRD,2019,0.42
GRD,2018,4.13
GRD,2017,4.16
GRD,2016,3.33
GRD,2015,5.94
GRD,2014,6.74
GRD,2013,1.71
GRD,2012,-1.76
GRD,2011,0.32
GRD,2010,-0.81
GRD,2009,-6.91
GRD,2008,0.61
GRD,2007,5.75
GRD,2006,-4.34
GRD,2005,12.85
GRD,2004,-1.05
GRD,2003,8.98
GRD,2002,3.04
GRD,2001,-2.51
GRD,2000,4.18
GRD,1999,6.18
GRD,1998,11
GRD,1997,4.31
GRD,1996,3.72
GRD,1995,1.41
GRD,1994,0.95
GRD,1993,-2.71
GRD,1992,-1.64
GRD,1991,0.54
GRD,1990,3.14
GRD,1989,2.92
GRD,1988,2.15
GRD,1987,8.27
GRD,1986,6.44
GRD,1985,5.3
GRD,1984,2.97
GRD,1983,3.02
GRD,1982,3.76
GRD,1981,2.06
GRD,1980,0.47
GRD,1979,6.5
GRD,1978,6.12
GUM,2022,4.18
GUM,2021,1.08
GUM,2020,-10.71
GUM,2019,3.08
GUM,2018,-0.33
GUM,2017,1.35
GUM,2016,0.59
GUM,2015,1.18
GUM,2014,2.09
GUM,2013,1.91
GUM,2012,2.26
GUM,2011,0.07
GUM,2010,2.05
GUM,2009,0.15
GUM,2008,1.77
GUM,2007,0.46
GUM,2006,-3.93
GUM,2005,3.29
GUM,2004,6.06
GUM,2003,0.37
GTM,2024,2.07
GTM,2023,1.95
GTM,2022,2.73
GTM,2021,6.56
GTM,2020,-3.22
GTM,2019,2.45
GTM,2018,1.7
GTM,2017,1.22
GTM,2016,0.8
GTM,2015,2.2
GTM,2014,2.48
GTM,2013,1.69
GTM,2012,0.94
GTM,2011,2.11
GTM,2010,0.87
GTM,2009,-1.51
GTM,2008,1.19
GTM,2007,4.12
GTM,2006,3.15
GTM,2005,1.06
GTM,2004,0.87
GTM,2003,0.28
GTM,2002,1.49
GTM,2001,0.01
GTM,2000,1.18
GTM,1999,1.27
GTM,1998,2.34
GTM,1997,1.73
GTM,1996,0.33
GTM,1995,2.21
GTM,1994,1.3
GTM,1993,1.19
GTM,1992,2.09
GTM,1991,0.89
GTM,1990,0.26
GTM,1989,1.06
GTM,1988,1.02
GTM,1987,0.73
GTM,1986,-2.6
GTM,1985,-3.38
GTM,1984,-2.28
GTM,1983,-4.93
GTM,1982,-5.72
GTM,1981,-1.85
GTM,1980,1.17
GTM,1979,2.13
GTM,1978,2.44
GTM,1977,5.47
GTM,1976,5.1
GTM,1975,-0.5
GTM,1974,3.72
GTM,1973,4.06
GTM,1972,4.6
GTM,1971,2.89
GTM,1970,2.97
GTM,1969,1.97
GTM,1968,5.81
GTM,1967,1.23
GTM,1966,2.55
GTM,1965,1.39
GTM,1964,1.64
GTM,1963,6.38
GTM,1962,0.51
GTM,1961,1.25
GIN,2024,2.86
GIN,2023,2.98
GIN,2022,1.42
GIN,2021,2.97
GIN,2020,2.07
GIN,2019,2.95
GIN,2018,3.69
GIN,2017,7.52
GIN,2016,8.01
GIN,2015,1.23
GIN,2014,1.16
GIN,2013,1.44
GIN,2012,3.35
GIN,2011,3.03
GIN,2010,2.27
GIN,2009,-3.51
GIN,2008,1.64
GIN,2007,4.37
GIN,2006,-0.9
GIN,2005,0.96
GIN,2004,0.17
GIN,2003,-1
GIN,2002,3.54
GIN,2001,2.31
GIN,2000,0.51
GIN,1999,1.51
GIN,1998,1.71
GIN,1997,3.04
GIN,1996,1.55
GIN,1995,1.73
GIN,1994,0.9
GIN,1993,1.89
GIN,1992,0.03
GIN,1991,-1.41
GIN,1990,0.78
GIN,1989,1.34
GIN,1988,3.56
GIN,1987,0.68
GIN,1986,0.6
GIN,1985,2.56
GIN,1984,-0.83
GIN,1983,-0.82
GIN,1982,-0.22
GIN,1981,-1.27
GIN,1980,0.81
GIN,1979,-2.83
GIN,1978,5.12
GIN,1977,-4.84
GIN,1976,6.25
GIN,1975,1.26
GIN,1974,3.55
GIN,1973,-0.12
GIN,1972,0.56
GIN,1971,3.49
GNB,2024,1.87
GNB,2023,3.48
GNB,2022,3.19
GNB,2021,2.72
GNB,2020,0.56
GNB,2019,2.89
GNB,2018,1.33
GNB,2017,2.14
GNB,2016,2.82
GNB,2015,3.44
GNB,2014,-1.65
GNB,2013,0.54
GNB,2012,-4.29
GNB,2011,5.28
GNB,2010,2.91
GNB,2009,-0.12
GNB,2008,1.92
GNB,2007,0.04
GNB,2006,0.22
GNB,2005,4.09
GNB,2004,-1.13
GNB,2003,-2.52
GNB,2002,1.4
GNB,2001,2.58
GNB,2000,-0.91
GNB,1999,14.62
GNB,1998,-23.88
GNB,1997,4.49
GNB,1996,9.3
GNB,1995,1.8
GNB,1994,0.05
GNB,1993,-1.22
GNB,1992,-1.83
GNB,1991,2.88
GNB,1990,4.37
GNB,1989,4.36
GNB,1988,2.91
GNB,1987,1.26
GNB,1986,-2.36
GNB,1985,2.52
GNB,1984,7.39
GNB,1983,-4.92
GNB,1982,2.56
GNB,1981,16.33
GNB,1980,-16.91
GNB,1979,-1.51
GNB,1978,6
GNB,1977,-13.13
GNB,1976,-1.59
GNB,1975,1.61
GNB,1974,1.06
GNB,1973,0.05
GNB,1972,6.3
GNB,1971,-4.21
GUY,2024,43
GUY,2023,33.03
GUY,2022,62.11
GUY,2021,18.88
GUY,2020,43.51
GUY,2019,3.25
GUY,2018,1.4
GUY,2017,3.07
GUY,2016,3.16
GUY,2015,0.08
GUY,2014,1.12
GUY,2013,3.14
GUY,2012,5.26
GUY,2011,5.63
GUY,2010,4.53
GUY,2009,3.96
GUY,2008,2.06
GUY,2007,7.49
GUY,2006,5.4
GUY,2005,-1.76
GUY,2004,1.65
GUY,2003,-0.56
GUY,2002,1.24
GUY,2001,2.33
GUY,2000,-1.41
GUY,1999,2.84
GUY,1998,-1.85
GUY,1997,5.94
GUY,1996,7.65
GUY,1995,4.68
GUY,1994,8.12
GUY,1993,7.74
GUY,1992,7.46
GUY,1991,6.35
GUY,1990,-2.42
GUY,1989,-4.31
GUY,1988,-3.13
GUY,1987,1.42
GUY,1986,-0.46
GUY,1985,2.75
GUY,1984,-4.81
GUY,1983,-6.69
GUY,1982,-13.22
GUY,1981,1.22
GUY,1980,1.17
GUY,1979,-2.53
GUY,1978,-2.57
GUY,1977,-3.46
GUY,1976,0.61
GUY,1975,7.42
GUY,1974,6.55
GUY,1973,0.06
GUY,1972,-4.52
GUY,1971,1.67
GUY,1970,2.4
GUY,1969,4.81
GUY,1968,-1.04
GUY,1967,2.16
GUY,1966,3.04
GUY,1965,8.22
GUY,1964,8.99
GUY,1963,-14.16
GUY,1962,-1.08
GUY,1961,2.28
HTI,2024,-5.27
HTI,2023,-2.99
HTI,2022,-2.78
HTI,2021,-2.93
HTI,2020,-4.5
HTI,2019,-2.99
HTI,2018,0.33
HTI,2017,1.12
HTI,2016,0.4
HTI,2015,-0.05
HTI,2014,1.39
HTI,2013,2.77
HTI,2012,-1.04
HTI,2011,3.92
HTI,2010,-6.75
HTI,2009,4.15
HTI,2008,0.96
HTI,2007,2.96
HTI,2006,0.05
HTI,2005,1.35
HTI,2004,-2.98
HTI,2003,1.68
HTI,2002,-0.73
HTI,2001,-2.14
HTI,2000,-0.97
HTI,1999,0.83
HTI,1998,0.29
HTI,1997,0.79
HTI,1996,2.18
HTI,1995,7.82
HTI,1994,-13.63
HTI,1993,-7.27
HTI,1992,-7.18
HTI,1991,-0.17
HTI,1990,-1.02
HTI,1989,-4.89
HTI,1988,-1.83
HTI,1987,-2.78
HTI,1986,-2.47
HTI,1985,-1.37
HTI,1984,-1.65
HTI,1983,-1.04
HTI,1982,-5.42
HTI,1981,-4.71
HTI,1980,5.33
HTI,1979,5.51
HTI,1978,4.18
HTI,1977,1.73
HTI,1976,6.37
HTI,1975,-0.81
HTI,1974,3.77
HTI,1973,2.77
HTI,1972,-0.92
HTI,1971,4.49
HTI,1970,-1.21
HTI,1969,1.89
HTI,1968,1.28
HTI,1967,-3.91
HTI,1966,-2.4
HTI,1965,0.29
HTI,1964,-3.38
HTI,1963,-3.61
HTI,1962,5.93
HTI,1961,-4.68
HND,2024,1.82
HND,2023,1.81
HND,2022,2.41
HND,2021,10.7
HND,2020,-10.55
HND,2019,0.72
HND,2018,1.96
HND,2017,2.92
HND,2016,1.96
HND,2015,1.88
HND,2014,1.08
HND,2013,0.78
HND,2012,2.04
HND,2011,1.71
HND,2010,1.55
HND,2009,-4.54
HND,2008,1.92
HND,2007,3.78
HND,2006,4.08
HND,2005,3.51
HND,2004,3.62
HND,2003,1.9
HND,2002,1.05
HND,2001,-0.02
HND,2000,6.66
HND,1999,8.68
HND,1998,8.66
HND,1997,19.05
HND,1996,19.54
HND,1995,21.19
HND,1994,25.41
HND,1993,10.46
HND,1992,5.98
HND,1991,22.52
HND,1990,17.8
HND,1989,4.16
HND,1988,4.59
HND,1987,-1.11
HND,1986,2.56
HND,1985,1.68
HND,1984,-0.61
HND,1983,3.86
HND,1982,1.31
HND,1981,4.05
HND,1980,9.64
HND,1979,8.15
HND,1978,9.5
HND,1977,5.35
HND,1976,12.53
HND,1975,2.24
HND,1974,6.29
HND,1973,1.34
HND,1972,0.8
HND,1971,1.56
HND,1970,1.87
HND,1969,-2.04
HND,1968,-4.01
HND,1967,0.8
HND,1966,-3.93
HND,1965,-0.32
HND,1964,-1.31
HND,1963,-1.57
HND,1962,-0.66
HND,1961,-1.17
HKG,2024,2.67
HKG,2023,0.62
HKG,2022,-2.81
HKG,2021,7.43
HKG,2020,-6.21
HKG,2019,-2.4
HKG,2018,2.03
HKG,2017,3
HKG,2016,1.54
HKG,2015,1.52
HKG,2014,2.04
HKG,2013,2.69
HKG,2012,0.58
HKG,2011,4.11
HKG,2010,5.99
HKG,2009,-2.67
HKG,2008,1.52
HKG,2007,5.55
HKG,2006,6.35
HKG,2005,6.92
HKG,2004,7.86
HKG,2003,3.26
HKG,2002,1.21
HKG,2001,-0.18
HKG,2000,6.72
HKG,1999,1.53
HKG,1998,-6.67
HKG,1997,4.23
HKG,1996,-0.27
HKG,1995,0.37
HKG,1994,3.67
HKG,1993,4.39
HKG,1992,5.35
HKG,1991,4.83
HKG,1990,3.5
HKG,1989,1.22
HKG,1988,7.6
HKG,1987,12.26
HKG,1986,9.68
HKG,1985,-0.32
HKG,1984,8.9
HKG,1983,4.38
HKG,1982,1.36
HKG,1981,6.72
HKG,1980,7.21
HKG,1979,5.62
HKG,1978,6.32
HKG,1977,10.12
HKG,1976,14.71
HKG,1975,-1.4
HKG,1974,-0.77
HKG,1973,9.16
HKG,1972,8.51
HKG,1971,5
HKG,1970,6.58
HKG,1969,9.58
HKG,1968,1.22
HKG,1967,-0.93
HKG,1966,0.9
HKG,1965,11.67
HKG,1964,6.03
HKG,1963,11.85
HKG,1962,9.55
HUN,2024,0.88
HUN,2023,-0.68
HUN,2022,4.43
HUN,2021,7.66
HUN,2020,-4.1
HUN,2019,5.21
HUN,2018,5.82
HUN,2017,4.48
HUN,2016,2.84
HUN,2015,4.03
HUN,2014,4.76
HUN,2013,2.52
HUN,2012,-0.83
HUN,2011,2.21
HUN,2010,1.3
HUN,2009,-6.6
HUN,2008,1.17
HUN,2007,0.49
HUN,2006,4.1
HUN,2005,4.51
HUN,2004,5.2
HUN,2003,4.24
HUN,2002,5.03
HUN,2001,4.3
HUN,2000,4.68
HUN,1999,3.38
HUN,1998,4.09
HUN,1997,3.19
HUN,1996,0.27
HUN,1995,1.63
HUN,1994,3.09
HUN,1993,-0.46
HUN,1992,-3.03
HUN,1991,-11.89
HUN,1990,-2.49
HUN,1989,1.84
HUN,1988,0.09
HUN,1987,4.23
HUN,1986,1.71
HUN,1985,-0.07
HUN,1984,2.86
HUN,1983,0.87
HUN,1982,2.9
HUN,1981,2.86
HUN,1980,0.13
HUN,1979,2.51
HUN,1978,4.04
HUN,1977,7.1
HUN,1976,3.03
HUN,1975,5.58
HUN,1974,5.43
HUN,1973,6.56
HUN,1972,5.78
HUN,1971,5.9
HUN,1970,4.3
HUN,1969,6.45
HUN,1968,4.5
HUN,1967,7.1
HUN,1966,7.08
HUN,1965,42.02
HUN,1964,4.37
HUN,1963,5.42
HUN,1962,5.75
HUN,1961,4.24
ISL,2024,-1.19
ISL,2023,4.19
ISL,2022,6.12
ISL,2021,3.47
ISL,2020,-8.15
ISL,2019,-1.06
ISL,2018,1.9
ISL,2017,1.09
ISL,2016,4.75
ISL,2015,2.69
ISL,2014,0.79
ISL,2013,2.62
ISL,2012,0.63
ISL,2011,1.07
ISL,2010,-2.08
ISL,2009,-8.63
ISL,2008,-0.17
ISL,2007,6.02
ISL,2006,3.22
ISL,2005,5.35
ISL,2004,6.68
ISL,2003,1.58
ISL,2002,-0.35
ISL,2001,2.47
ISL,2000,3.48
ISL,1999,2.65
ISL,1998,5.87
ISL,1997,3.29
ISL,1996,3.93
ISL,1995,-0.43
ISL,1994,2.71
ISL,1993,0.29
ISL,1992,-4.58
ISL,1991,-1.37
ISL,1990,0.39
ISL,1989,-0.98
ISL,1988,-1.64
ISL,1987,7.36
ISL,1986,5.49
ISL,1985,2.48
ISL,1984,3.03
ISL,1983,-3.44
ISL,1982,0.8
ISL,1981,3.08
ISL,1980,4.63
ISL,1979,3.84
ISL,1978,5.19
ISL,1977,8.02
ISL,1976,4.91
ISL,1975,-0.63
ISL,1974,4.29
ISL,1973,5.21
ISL,1972,4.63
ISL,1971,12.15
ISL,1970,6.9
ISL,1969,1.44
ISL,1968,-6.78
ISL,1967,-2.84
ISL,1966,6.92
ISL,1965,5.45
ISL,1964,7.95
ISL,1963,8.34
ISL,1962,6.33
ISL,1961,-2
IND,2024,5.55
IND,2023,8.23
IND,2022,6.76
IND,2021,8.79
IND,2020,-6.69
IND,2019,2.8
IND,2018,5.29
IND,2017,5.56
IND,2016,6.97
IND,2015,6.72
IND,2014,6.06
IND,2013,4.98
IND,2012,4.02
IND,2011,3.76
IND,2010,6.93
IND,2009,6.31
IND,2008,1.61
IND,2007,6.05
IND,2006,6.38
IND,2005,6.18
IND,2004,6.1
IND,2003,6.01
IND,2002,1.94
IND,2001,2.88
IND,2000,1.91
IND,1999,6.8
IND,1998,4.15
IND,1997,2.02
IND,1996,5.42
IND,1995,5.43
IND,1994,4.5
IND,1993,2.57
IND,1992,3.26
IND,1991,-1.11
IND,1990,3.22
IND,1989,3.61
IND,1988,7.19
IND,1987,1.62
IND,1986,2.39
IND,1985,2.83
IND,1984,1.41
IND,1983,4.81
IND,1982,1.09
IND,1981,3.54
IND,1980,4.22
IND,1979,-7.42
IND,1978,3.31
IND,1977,4.75
IND,1976,-0.7
IND,1975,6.6
IND,1974,-1.12
IND,1973,1
IND,1972,-2.71
IND,1971,-0.58
IND,1970,2.85
IND,1969,4.31
IND,1968,1.19
IND,1967,5.54
IND,1966,-2.17
IND,1965,-4.8
IND,1964,4.97
IND,1963,3.54
IND,1962,0.52
IND,1961,1.27
IDN,2024,4.18
IDN,2023,4.17
IDN,2022,4.52
IDN,2021,2.97
IDN,2020,-2.89
IDN,2019,4.04
IDN,2018,4.16
IDN,2017,4
IDN,2016,3.91
IDN,2015,3.71
IDN,2014,3.78
IDN,2013,4.26
IDN,2012,4.68
IDN,2011,4.82
IDN,2010,4.89
IDN,2009,3.31
IDN,2008,4.65
IDN,2007,4.95
IDN,2006,4.11
IDN,2005,4.34
IDN,2004,3.7
IDN,2003,3.4
IDN,2002,3.09
IDN,2001,2.21
IDN,2000,3.43
IDN,1999,-0.71
IDN,1998,-14.49
IDN,1997,3.01
IDN,1996,6.06
IDN,1995,6.44
IDN,1994,5.74
IDN,1993,4.7
IDN,1992,4.67
IDN,1991,5.04
IDN,1990,5.31
IDN,1989,5.46
IDN,1988,3.78
IDN,1987,2.91
IDN,1986,3.76
IDN,1985,0.3
IDN,1984,4.62
IDN,1983,1.84
IDN,1982,-0.09
IDN,1981,5.43
IDN,1980,7.29
IDN,1979,4.75
IDN,1978,4.2
IDN,1977,6.12
IDN,1976,4.25
IDN,1975,2.36
IDN,1974,4.9
IDN,1973,5.3
IDN,1972,4.23
IDN,1971,4.16
IDN,1970,4.63
IDN,1969,3.91
IDN,1968,7.95
IDN,1967,-1.22
IDN,1966,0.39
IDN,1965,-1.44
IDN,1964,0.62
IDN,1963,-4.96
IDN,1962,-0.98
IDN,1961,2.83
IRN,2024,2.58
IRN,2023,4.07
IRN,2022,3.11
IRN,2021,3.27
IRN,2020,3.64
IRN,2019,-3.41
IRN,2018,-4.97
IRN,2017,1.56
IRN,2016,7.27
IRN,2015,-2.76
IRN,2014,3.58
IRN,2013,-2.8
IRN,2012,-4.94
IRN,2011,1.38
IRN,2010,4.48
IRN,2009,-0.24
IRN,2008,-0.96
IRN,2007,6.4
IRN,2006,2.76
IRN,2005,0.93
IRN,2004,2.13
IRN,2003,7.44
IRN,2002,7.19
IRN,2001,0.82
IRN,2000,4.29
IRN,1999,0.56
IRN,1998,0.69
IRN,1997,0.14
IRN,1996,5.21
IRN,1995,1.27
IRN,1994,-1.89
IRN,1993,-1.82
IRN,1992,1.28
IRN,1991,9.7
IRN,1990,10.34
IRN,1989,3.08
IRN,1988,-9.06
IRN,1987,-3.69
IRN,1986,-13.05
IRN,1985,-1.81
IRN,1984,-10.57
IRN,1983,6.85
IRN,1982,16.82
IRN,1981,-10.52
IRN,1980,-24.39
IRN,1979,-14.99
IRN,1978,-15.64
IRN,1977,-5.74
IRN,1976,14.75
IRN,1975,-3.29
IRN,1974,2.71
IRN,1973,4.34
IRN,1972,11.2
IRN,1971,10.35
IRN,1970,7.61
IRN,1969,12.1
IRN,1968,11.03
IRN,1967,7.91
IRN,1966,8.08
IRN,1965,13.42
IRN,1964,5.15
IRN,1963,3.81
IRN,1962,4.68
IRN,1961,7.12
IRQ,2024,-3.62
IRQ,2023,-1.72
IRQ,2022,5.51
IRQ,2021,-0.75
IRQ,2020,-13.97
IRQ,2019,3.14
IRQ,2018,0.27
IRQ,2017,-3.99
IRQ,2016,11.1
IRQ,2015,-0.15
IRQ,2014,-1.28
IRQ,2013,2.66
IRQ,2012,8.88
IRQ,2011,3.81
IRQ,2010,3.02
IRQ,2009,-0.36
IRQ,2008,6.06
IRQ,2007,2.7
IRQ,2006,4.87
IRQ,2005,-1.29
IRQ,2004,49.07
IRQ,2003,-38.54
IRQ,2002,-11.06
IRQ,2001,-1.36
IRQ,2000,13.03
IRQ,1999,13.84
IRQ,1998,30.83
IRQ,1997,17.55
IRQ,1996,7.53
IRQ,1995,-1.24
IRQ,1994,-0.99
IRQ,1993,24.18
IRQ,1992,28.73
IRQ,1991,-64.42
IRQ,1990,55.87
IRQ,1989,-5.66
IRQ,1988,-2.31
IRQ,1987,6.35
IRQ,1986,2.1
IRQ,1985,-0.96
IRQ,1984,-4.51
IRQ,1983,-15.62
IRQ,1982,0.56
IRQ,1981,-3.67
IRQ,1980,20.88
IRQ,1979,17.04
IRQ,1978,13.18
IRQ,1977,-1.43
IRQ,1976,13.4
IRQ,1975,8.83
IRQ,1974,12.25
IRQ,1973,0.88
IRQ,1972,0.23
IRQ,1971,1.8
IRQ,1970,0.98
IRQ,1969,-0.25
IRQ,1968,15.48
IRQ,1967,-11.91
IRQ,1966,1.46
IRQ,1965,7.08
IRQ,1964,11.04
IRQ,1963,-0.95
IRQ,1962,1.51
IRQ,1961,4.75
IRL,2024,1
IRL,2023,-4.35
IRL,2022,5.4
IRL,2021,14.65
IRL,2020,5.81
IRL,2019,3.32
IRL,2018,6.14
IRL,2017,8.63
IRL,2016,-0.07
IRL,2015,23.45
IRL,2014,8.59
IRL,2013,1.66
IRL,2012,-0.83
IRL,2011,1.17
IRL,2010,1.13
IRL,2009,-6.05
IRL,2008,-6.41
IRL,2007,2.31
IRL,2006,2.2
IRL,2005,3.46
IRL,2004,4.85
IRL,2003,1.35
IRL,2002,4.13
IRL,2001,3.64
IRL,2000,7.95
IRL,1999,9.29
IRL,1998,7.64
IRL,1997,9.91
IRL,1996,6.53
IRL,1995,9.07
IRL,1994,5.34
IRL,1993,2.18
IRL,1992,2.64
IRL,1991,1.35
IRL,1990,8.38
IRL,1989,6.23
IRL,1988,5.67
IRL,1987,4.65
IRL,1986,-0.47
IRL,1985,2.92
IRL,1984,3.71
IRL,1983,-0.95
IRL,1982,1.32
IRL,1981,2.12
IRL,1980,1.9
IRL,1979,1.71
IRL,1978,5.68
IRL,1977,6.76
IRL,1976,-0.12
IRL,1975,3.93
IRL,1974,2.55
IRL,1973,3.06
IRL,1972,4.92
IRL,1971,2.27
IRL,1970,1.81
IRL,1969,5.25
IRL,1968,7.76
IRL,1967,5.29
IRL,1966,0.49
IRL,1965,1.55
IRL,1964,3.28
IRL,1963,4.14
